fecha_relevamiento|producto|marca|rubro|url_producto|mpn|sku|precio_bajo|precio_alto
20230527-190544|Madalenas marmoladas Bimbo flow 200 g.|Bimbo|Desayuno-y-merienda|https://www.carrefour.com.ar/madalenas-marmoladas-bimbo-flow-200-g-716021/p|716021|126621|490.0|490.0
20230527-190544|Tostadas Carrefour sin sal 140 g.|Carrefour|Desayuno-y-merienda|https://www.carrefour.com.ar/tostadas-carrefour-sin-sal-140-g/p|272889|13724|333.0|333.0
20230527-190544|Galletitas Smams sin TACC polvorón limón 120 g.|Smams|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-smams-sin-tacc-polvoron-limon-120-g-704093/p|704093|100030|231.5|231.5
20230527-190544|Galletitas dulce Oreo rellena con crema sabor frutilla 118 g.|Oreo|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-dulce-oreo-rellena-con-crema-sabor-frutilla-18-g-715952/p|715952|126389|301.0|301.0
20230527-190544|Madalenas marmoladas Valente flow 200 g.|Valente|Desayuno-y-merienda|https://www.carrefour.com.ar/madalenas-marmoladas-valente-flow-200-g-716025/p|716025|126623|447.0|447.0
20230527-190544|Malvaviscos Buffys stick frutal 12 g.|Buffys|Desayuno-y-merienda|https://www.carrefour.com.ar/malvaviscos-buffys-stick-frutal-12-g/p|650241|73635|67.6|67.6
20230527-190544|Alfajor doble Vimar chocolate 38 g.|Vimar|Desayuno-y-merienda|https://www.carrefour.com.ar/alfajor-doble-vimar-chocolate-38-g-662967/p|662967|55391|67.0|67.0
20230527-190544|Snacks de arroz Gallo de limón 100 g.|Gallo Snacks|Desayuno-y-merienda|https://www.carrefour.com.ar/snacks-de-arroz-gallo-de-limon-100-g-712927/p|712927|118652|308.0|308.0
20230527-190544|Cereales con miel graham Quaker caja 190 g.|Quaker|Desayuno-y-merienda|https://www.carrefour.com.ar/cereales-con-miel-graham-quaker-caja-190-g/p|676531|44941|623.0|623.0
20230527-190544|Galletitas Trimak palitos dulces almendra 170 g.|Trimak|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-trimak-palitos-dulces-almendra-170-g/p|573215|4849|203.5|203.5
20230527-190544|Oblea de chocolate Milka bis x16 105,6 g.|Milka|Desayuno-y-merienda|https://www.carrefour.com.ar/oblea-de-chocolate-milka-bis-x16-1056-g/p|629728|9742|461.0|461.0
20230527-190544|Cápsulas de café Starbucks® caramel macchiato x 12 cápsulas|Starbucks|Desayuno-y-merienda|https://www.carrefour.com.ar/capsulas-de-cafe-starbucks-caramel-macchiato-x-12-capsulas-660177/p|660177|17557|1328.0|1328.0
20230527-190544|Chocolate Milka relleno de dulce de leche 135 g.|Milka|Desayuno-y-merienda|https://www.carrefour.com.ar/chocolate-milka-relleno-de-dulce-de-leche-135-g/p|571956|23688|717.0|717.0
20230527-190544|Budín Carrefour marmolado 220 g.|Carrefour|Desayuno-y-merienda|https://www.carrefour.com.ar/budin-carrefour-marmolado-220-g/p|370463|13560|328.0|328.0
20230527-190544|Cápsulas Nescafé latte macchiato dolce gusto caja x 16 uni|Nescafé|Desayuno-y-merienda|https://www.carrefour.com.ar/capsulas-nescafe-latte-macchiato-dolce-gusto-caja-x-16-uni-696114/p|696114|89253|2125.0|2125.0
20230527-190544|Coffe-Mate liviano 170 g.|Coffe Mate|Desayuno-y-merienda|https://www.carrefour.com.ar/coffe-mate-liviano-170-g-522408/p|522408|8735|566.35|566.35
20230527-190544|Mermelada artesanal La Campagnola frutilla 380 g.|La Campagnola|Desayuno-y-merienda|https://www.carrefour.com.ar/mermelada-artesanal-la-campagnola-frutilla-380-g-694119/p|694119|86568|995.0|995.0
20230527-190544|Chocolate Cadbury intense 25 g.|Cadbury|Desayuno-y-merienda|https://www.carrefour.com.ar/chocolate-cadbury-intense-25-g-680444/p|680444|53147|192.0|192.0
20230527-190544|Edulcorante sobre aspartamo-zinc Equalsweet x 180 uni|Equalsweet|Desayuno-y-merienda|https://www.carrefour.com.ar/edulcorante-sobre-aspartamo-zinc-equalsweet-x-180-uni/p|673413|37258|1120.0|1120.0
20230527-190544|Cápsulas de café Starbucks® nespresso® house blend x 10 cápsulas|Starbucks|Desayuno-y-merienda|https://www.carrefour.com.ar/capsulas-de-cafe-starbucks-nespresso-house-blend-x-10-capsulas-673112/p|673112|35957|1808.0|1808.0
20230527-190544|Galletitas crackers Carrefour mini 5 semillas 280 g.|Carrefour|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-crackers-carrefour-mini-5-semillas-280-g/p|616329|13912|226.95|226.95
20230527-190544|Obleas dulces Bauducco vainilla 140 g.|Bauducco|Desayuno-y-merienda|https://www.carrefour.com.ar/obleas-dulces-bauducco-vainilla-140-g/p|478163|17084|201.0|201.0
20230527-190544|Galletitas Cerealitas salvado 203 g.|Cerealitas|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-cerealitas-salvado-203-g-697564/p|697564|91377|168.81|168.81
20230527-190544|Barra de chocolate Kinder mixto 8 un.|Kinder|Desayuno-y-merienda|https://www.carrefour.com.ar/barra-de-chocolate-kinder-mixto-8-un/p|613391|36028|656.0|656.0
20230527-190544|Alfajor chocolate Jorgito 55 g.|Jorgito|Desayuno-y-merienda|https://www.carrefour.com.ar/alfajor-chocolate-jorgito-55-g/p|517623|3619|129.5|129.5
20230527-190544|Barra de chocolate y quinoa Zafrán sin TACC 23 g. x 3 uni|Zafrán|Desayuno-y-merienda|https://www.carrefour.com.ar/barra-de-chocolate-y-quinoa-zafran-sin-tacc-23-g-x-3-uni/p|672303|37285|553.0|553.0
20230527-190544|Gomitas Billiken acidas 30 g.|Billiken|Desayuno-y-merienda|https://www.carrefour.com.ar/gomitas-billiken-acidas-30-g/p|656376|12566|90.1|90.1
20230527-190544|Granola crocante frutos rojos Granix 350 g.|Granix|Desayuno-y-merienda|https://www.carrefour.com.ar/granola-crocante-frutos-rojos-granix-350-g/p|678858|48914|952.74|952.74
20230527-190544|Filtro de café Essential Nº 2 x 30 uni|Carrefour|Desayuno-y-merienda|https://www.carrefour.com.ar/filtro-de-cafe-essential-numero-2-30-u/p|503617|17542|550.0|550.0
20230527-190544|Granola tradicional 250 g.|Genérico|Desayuno-y-merienda|https://www.carrefour.com.ar/granola-tradicional-250-g/p|588245|8045|620.0|620.0
20230527-190544|Gomitas moras Yummy bolsa 30 g.|Yummy|Desayuno-y-merienda|https://www.carrefour.com.ar/gomitas-moras-yummy-bolsa-30-g/p|682300|58897|106.4|106.4
20230527-190544|Alfajor Jorgito baño azucarado 6 u.|Jorgito|Desayuno-y-merienda|https://www.carrefour.com.ar/alfajor-jorgito-bano-azucarado-6-u/p|16483|8711|855.0|855.0
20230527-190544|Tostadas de arroz Tía Maruca sin sal 120 g.|Tía Maruca|Desayuno-y-merienda|https://www.carrefour.com.ar/tostadas-de-arroz-tia-maruca-sin-sal-120-g/p|583023|9828|210.5|210.5
20230527-190544|Cubanito Lulemuu sin TACC relleno de avellana repop 15 g.|Repop|Desayuno-y-merienda|https://www.carrefour.com.ar/cubanito-lulemuu-sin-tacc-relleno-de-avellana-repop-15-g/p|666247|23492|111.0|111.0
20230527-190544|Edulcorante sobre stevia-zinc Equalsweet x 40 uni|Equalsweet|Desayuno-y-merienda|https://www.carrefour.com.ar/edulcorante-sobre-stevia-zinc-equalsweet-x-40-uni/p|673415|39553|446.0|446.0
20230527-190544|Oblea Milka chocopause 45 g.|Milka|Desayuno-y-merienda|https://www.carrefour.com.ar/oblea-milka-chocopause-45-g/p|687564|80195|239.0|239.0
20230527-190544|Yerba mate Cachamate hierbas del litoral lemon grass 500 g.|Cachamate|Desayuno-y-merienda|https://www.carrefour.com.ar/yerba-mate-cachamate-hierbas-del-litoral-lemon-grass-500-g/p|618019|5832|616.0|616.0
20230527-190544|Mermelada damasco La Campagnola 454 g.|La Campagnola|Desayuno-y-merienda|https://www.carrefour.com.ar/mermelada-damasco-la-campagnola-454-g/p|684404|79187|571.0|571.0
20230527-190544|Alfajor Carrefour chocolate extra blanco 60 g.|Carrefour|Desayuno-y-merienda|https://www.carrefour.com.ar/alfajor-carrefour-chocolate-extra-blanco-60-g-700911/p|700911|96598|138.0|138.0
20230527-190544|Té en saquitos sobre Virgin Islands x 50 uni|Virgin Islands|Desayuno-y-merienda|https://www.carrefour.com.ar/te-en-saquitos-sobre-virgin-islands-x-50-uni-698983/p|698983|93831|547.0|547.0
20230527-190544|Cápsulas de café Carrefour Selection intenso x 20 uni|Carrefour Selection|Desayuno-y-merienda|https://www.carrefour.com.ar/capsulas-de-cafe-carrefour-selection-intenso-x-20-uni/p|652805|48603|1546.0|1546.0
20230527-190544|Galletitas de salvado La Providencia 120 g.|La Providencia|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-de-salvado-la-providencia-120-g/p|666281|24249|99.0|99.0
20230527-190544|Gomitas Billiken tuti fruti 200 g.|Billiken|Desayuno-y-merienda|https://www.carrefour.com.ar/gomitas-billiken-tuti-fruti-200-g/p|534588|12155|464.4|464.4
20230527-190544|Galletitas Cerealitas salvado 609 g.|Cerealitas|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-cerealitas-salvado-609-g-697566/p|697566|91534|587.0|587.0
20230527-190544|Alfajor arroz chocolate blanco Chocoarroz 22 g.|Chocoarroz|Desayuno-y-merienda|https://www.carrefour.com.ar/alfajor-arroz-chocolate-blanco-chocoarroz-22-g/p|679705|51999|95.55|95.55
20230527-190544|Galletitas Nina limón y jengibre sin TACC 120 g.|Nina|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-nina-limon-y-jengibre-sin-tacc-120-g/p|672917|36058|480.0|480.0
20230527-190544|Cappuccino latte La Virginia dp 125 g.|La Virginia|Desayuno-y-merienda|https://www.carrefour.com.ar/cappuccino-latte-la-virginia-dp-125-g-692800/p|692800|85292|423.32|423.32
20230527-190544|Té molienda controlada La Virginia x 100 uni|La Virginia|Desayuno-y-merienda|https://www.carrefour.com.ar/te-molienda-controlada-la-virginia-x-100-uni/p|683979|61518|549.0|549.0
20230527-190544|Habanitos de chocolate Terrabusi 60 g.|Terrabusi|Desayuno-y-merienda|https://www.carrefour.com.ar/habanitos-de-chocolate-terrabusi-60-g-450942/p|450942|40189|212.5|212.5
20230527-190544|Alfajor arroz dulce leche Chocoarroz 22 g.|Chocoarroz|Desayuno-y-merienda|https://www.carrefour.com.ar/alfajor-arroz-dulce-leche-chocoarroz-22-g/p|679703|52038|98.15|98.15
20230527-190544|Edulcorante en sobres Equal Sweet con sucralosa 200 u.|Equalsweet|Desayuno-y-merienda|https://www.carrefour.com.ar/edulcorante-en-sobres-equal-sweet-con-sucralosa-200-u/p|621531|7864|962.0|962.0
20230527-190544|Mix de cereales 150 g.|Genérico|Desayuno-y-merienda|https://www.carrefour.com.ar/mix-de-cereales-150-g-8285/p|588244|8285|220.0|220.0
20230527-190544|Galletitas Polvorones dulce de leche 150 g.|Polvorones|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-polvorones-dulce-de-leche-150-g/p|663790|15696|203.5|203.5
20230527-190544|Barra de cereal Flow Cereal granola frutos del bosque 6 u.|Flow Cereal|Desayuno-y-merienda|https://www.carrefour.com.ar/barra-de-cereal-flow-cereal-granola-frutos-del-bosque-6-u/p|499758|10602|840.0|840.0
20230527-190544|Barrita de cereal Carrefour durazno 6 u.|Carrefour|Desayuno-y-merienda|https://www.carrefour.com.ar/barrita-de-cereal-carrefour-durazno-6-u/p|442737|24832|637.0|637.0
20230527-190544|Café instantáneo La Virginia clásico especial dp 170 g.|La Virginia|Desayuno-y-merienda|https://www.carrefour.com.ar/cafe-instantaneo-la-virginia-clasico-especial-dp-170-g/p|685123|73405|958.0|958.0
20230527-190544|Biscuits Smams artesanales 120 g. sin TACC|Smams|Desayuno-y-merienda|https://www.carrefour.com.ar/biscuits-smams-artesanales-120-g-sin-tacc/p|561773|23046|465.0|465.0
20230527-190544|Chocolate para taza Águila semiamargo 150 g.|Águila|Desayuno-y-merienda|https://www.carrefour.com.ar/chocolate-para-taza-aguila-semiamargo-150-g-181791/p|181791|4544|433.0|433.0
20230527-190544|Bizcochos 9 de Oro light 170 g.|9 De Oro|Desayuno-y-merienda|https://www.carrefour.com.ar/bizcochos-9-de-oro-light-170-g/p|158555|7959|112.0|112.0
20230527-190544|Tostadas light Criollitas 195 g.|Criollitas|Desayuno-y-merienda|https://www.carrefour.com.ar/tostadas-light-criollitas-195-g/p|662015|17077|309.0|309.0
20230527-190544|Edulcorante Hileret sobres con sucralosa zucra x 50 uni|Hileret|Desayuno-y-merienda|https://www.carrefour.com.ar/edulcorante-hileret-sobres-con-sucralosa-zucra-x-50-uni/p|686835|79203|472.0|472.0
20230527-190544|Chocolate con castañas Milka 55 g.|Milka|Desayuno-y-merienda|https://www.carrefour.com.ar/chocolate-con-castanas-milka-55-g/p|628580|37861|310.0|310.0
20230527-190544|Chocolate Cadbury intense 162 g.|Cadbury|Desayuno-y-merienda|https://www.carrefour.com.ar/chocolate-cadbury-intense-162-g-680433/p|680433|53157|1015.0|1015.0
20230527-190544|Alfajor Triple Pepitos 57 g,|Pepitos|Desayuno-y-merienda|https://www.carrefour.com.ar/alfajor-triple-pepitos-57-g/p|569707|4169|241.0|241.0
20230527-190544|Café Cabrales molido tostado super 125 g.|Cabrales|Desayuno-y-merienda|https://www.carrefour.com.ar/cafe-cabrales-molido-tostado-super-125-g-706854/p|706854|105409|718.1|718.1
20230527-190544|Mate cocido en saquitos ensobrados Taragüi 40 u.|Taragui|Desayuno-y-merienda|https://www.carrefour.com.ar/mate-cocido-en-saquitos-ensobrados-taragui-40-u/p|526139|23029|528.0|528.0
20230527-190544|Té en saquitos Big Ben x 50 uni|Big Ben|Desayuno-y-merienda|https://www.carrefour.com.ar/te-en-saquitos-big-ben-x-50-uni/p|41545|3527|234.92|234.92
20230527-190544|Oblea Tym bañadas con chocolate 20 g.|Tym|Desayuno-y-merienda|https://www.carrefour.com.ar/oblea-tym-banadas-con-chocolate-20-g/p|689509|82761|69.4|69.4
20230527-190544|Alfajor Carrefour chocolate blanco 50 g.|Carrefour|Desayuno-y-merienda|https://www.carrefour.com.ar/alfajor-carrefour-chocolate-blanco-50-g-700912/p|700912|96609|122.0|122.0
20230527-190544|Barra cereal Georgalos yogurt light flow caja 24 g. x 6 uni|Georgalos|Desayuno-y-merienda|https://www.carrefour.com.ar/barra-cereal-georgalos-yogurt-light-flow-caja-24-g-x-6-uni/p|678852|48876|947.0|947.0
20230527-190544|Cápsulas de café Cabrales passionato espressarte x 10 uni|Cabrales|Desayuno-y-merienda|https://www.carrefour.com.ar/capsulas-de-cafe-cabrales-passionato-espressarte-x-10-uni/p|600878|82448|1769.0|1769.0
20230527-190544|Filtro de café 4 Domestic 100 u.|Domestic|Desayuno-y-merienda|https://www.carrefour.com.ar/filtro-de-cafe-4-domestic-100-u/p|147488|15919|1560.0|1560.0
20230527-190544|Aros de cereal Zoo Cartoon frutado 300 g.|Zoo Cartoon|Desayuno-y-merienda|https://www.carrefour.com.ar/aros-de-cereal-zoo-cartoon-frutado-300-g-687496/p|687496|79986|472.0|472.0
20230527-190544|Granola Maizena sabor arándanos almendras 180 g.|Maizena|Desayuno-y-merienda|https://www.carrefour.com.ar/granola-maizena-sabor-arandanos-almendras-180-g-710583/p|710583|114778|700.0|700.0
20230527-190544|Yerba mate Salus con hierbas serranas 500 g.|Salus|Desayuno-y-merienda|https://www.carrefour.com.ar/yerba-mate-salus-con-hierbas-serranas-500-g/p|689549|82757|692.0|692.0
20230527-190544|Copos de maíz Kelloggs azucarados zucaritas bolsa 120 g.|Kelloggs|Desayuno-y-merienda|https://www.carrefour.com.ar/copos-de-maiz-kelloggs-azucarados-zucaritas-bolsa-120-g/p|682291|58872|339.0|339.0
20230527-190544|Yerba mate Liebig con palo original 500 g.|Liebig|Desayuno-y-merienda|https://www.carrefour.com.ar/yerba-mate-liebig-con-palo-original-500-g-411541/p|411541|90068|607.0|607.0
20230527-190544|Yerba mate Cachamate hierbas serranas 1 kg.|Cachamate|Desayuno-y-merienda|https://www.carrefour.com.ar/yerba-mate-cachamate-hierbas-serranas-1-kg/p|695689|89025|1245.0|1245.0
20230527-190544|Alfajor Carrefour chocolate negro 50 g.|Carrefour|Desayuno-y-merienda|https://www.carrefour.com.ar/alfajor-carrefour-chocolate-negro-50-g-700916/p|700916|96601|122.0|122.0
20230527-190544|Yerba mate Cachamate hierbas serranas 500 g.|Cachamate|Desayuno-y-merienda|https://www.carrefour.com.ar/yerba-mate-cachamate-hierbas-serranas-500-g-685616/p|685616|74096|616.0|616.0
20230527-190544|Galletitas Donuts chocolate con leche bolsa 52 g.|Donuts|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-donuts-chocolate-con-leche-bolsa-52-g/p|682550|58890|265.59|265.59
20230527-190544|Té manzana canela La Virginia x 20 uni|La Virginia|Desayuno-y-merienda|https://www.carrefour.com.ar/te-manzana-canela-la-virginia-x-20-uni-705182/p|705182|101336|300.0|300.0
20230527-190544|Galletitas cookies chocolate Bauducco 40 g.|Bauducco|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-cookies-chocolate-bauducco-40-g/p|680282|52884|105.5|105.5
20230527-190544|Te de durazno/mango Green Hills 40 g 20 u.|Green Hills|Desayuno-y-merienda|https://www.carrefour.com.ar/te-de-durazno-mango-green-hills-40-g-20-u/p|667314|18605|341.0|341.0
20230527-190544|Galletitas orgánicas Zafranito chocolate 150 g.|Zafranito|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-organicas-zafranito-chocolate-150-g/p|660745|21136|325.0|325.0
20230527-190544|Alfajor Triple Milka Dulce De Leche 70 g.|Milka|Desayuno-y-merienda|https://www.carrefour.com.ar/alfajor-triple-milka-dulce-de-leche-70-g/p|667749|24254|230.5|230.5
20230527-190544|Postre Carrefour a base de pasta de maní barra sin TACC 200 g.|Carrefour|Desayuno-y-merienda|https://www.carrefour.com.ar/postre-carrefour-a-base-de-pasta-de-mani-barra-sin-tacc-200-g/p|669760|35005|343.16|343.16
20230527-190544|Budín Carrefour vainilla 220 g.|Carrefour|Desayuno-y-merienda|https://www.carrefour.com.ar/budin-carrefour-vainilla-220-g/p|370462|12981|328.0|328.0
20230527-190544|Vainillas Valente 74 g.|Valente|Desayuno-y-merienda|https://www.carrefour.com.ar/vainillas-valente-74-g-717671/p|717671|137561|186.0|186.0
20230527-190544|Barra de cereal Vita Cereal frutas almendras flow caja x 6 uni|Vita Cereal|Desayuno-y-merienda|https://www.carrefour.com.ar/barra-de-cereal-vita-cereal-frutas-almendras-flow-caja-x-6-uni-487290/p|487290|100943|837.0|837.0
20230527-190544|Cápsulas de café Morenita Etiopía caja x 10 uni|La Virginia|Desayuno-y-merienda|https://www.carrefour.com.ar/capsulas-de-cafe-morenita-etiopia-caja-x-10-uni-693822/p|693822|87344|1330.0|1330.0
20230527-190544|Yerba mate Cachamate rosa paquete 1 kg.|Cachamate|Desayuno-y-merienda|https://www.carrefour.com.ar/yerba-mate-cachamate-rosa-paquete-1-kg/p|687634|80223|1175.0|1175.0
20230527-190544|Galletitas pepas Grun orgánicas 150 g.|Grun|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-pepas-grun-organicas-150-g/p|662949|15283|593.0|593.0
20230527-190544|Café instantáneo Nescafé dolca mixes cappuccino light doypack 125 g.|Nescafé|Desayuno-y-merienda|https://www.carrefour.com.ar/cafe-instantaneo-nescafe-dolca-mixes-cappuccino-light-doypack-125-g-697388/p|697388|91739|717.0|717.0
20230527-190544|Galletitas Dr. Cormillot avena con cacao 160 g.|Dr. Cormillot|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-dr-cormillot-avena-con-cacao-160-g-691839/p|691839|84908|220.0|220.0
20230527-190544|Galletitas Smams vainilla rellenas sabor frutilla 105 g. SIN TACC|Smams|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-smams-vainilla-rellenas-sabor-frutilla-105-g-sin-tacc/p|589684|23018|321.0|321.0
20230527-190544|Yerba mate Salus con limón menta 500 g.|Salus|Desayuno-y-merienda|https://www.carrefour.com.ar/yerba-mate-salus-con-limon-menta-500-g/p|689550|82836|692.0|692.0
20230527-190544|Galletitas Smams con chips sin TACC 150 g.|Smams|Desayuno-y-merienda|https://www.carrefour.com.ar/galletitas-smams-con-chips-sin-tacc-150-g/p|687270|80143|482.0|482.0
20230527-190544|Tostaditas de arroz Dos Hermanos chocolate 60 g.|Dos Hermanos|Desayuno-y-merienda|https://www.carrefour.com.ar/tostaditas-de-arroz-dos-hermanos-chocolate-60-g/p|629261|7808|159.0|159.0
20230527-190544|Tableta chocolate c almendras Vizzio 100 g.|Vizzio|Desayuno-y-merienda|https://www.carrefour.com.ar/tableta-chocolate-c-almendras-vizzio-100-g/p|682556|58869|465.0|465.0
20230527-190544|Barra Integra chocolate sin tacc 27 g.|Integra|Desayuno-y-merienda|https://www.carrefour.com.ar/barra-integra-chocolate-sin-tacc-27-g-706133/p|706133|106558|196.5|196.5
20230527-190544|Yerba mate Amanda selección especial 500 g.|Amanda|Desayuno-y-merienda|https://www.carrefour.com.ar/yerba-mate-amanda-seleccion-especial-500-g/p|603491|73288|614.0|614.0
20230527-190544|Caramelos masticables Pico Dulce 500 g.|Pico Dulce|Desayuno-y-merienda|https://www.carrefour.com.ar/caramelos-masticables-pico-dulce-500-g/p|535925|10056|818.0|818.0
